datetime (UTC),"coordinates (lat,lon)",model (name),model elevation (surface),utc_offset (hrs),temperature (degC),wind_speed (m/s),surface_solar_radiation (W/m^2)
2023-05-12 06:00:00,"(58.409814, 15.624525)",era5,94.54,1.00,12.65,1.60,295.69
2023-05-12 07:00:00,"(58.409814, 15.624525)",era5,94.54,1.00,15.30,1.67,435.50
2023-05-12 08:00:00,"(58.409814, 15.624525)",era5,94.54,1.00,17.55,1.83,563.88
2023-05-12 09:00:00,"(58.409814, 15.624525)",era5,94.54,1.00,18.85,2.23,669.30
2023-05-12 10:00:00,"(58.409814, 15.624525)",era5,94.54,1.00,19.65,1.98,742.68
2023-05-12 11:00:00,"(58.409814, 15.624525)",era5,94.54,1.00,20.57,1.92,777.32
2023-05-12 12:00:00,"(58.409814, 15.624525)",era5,94.54,1.00,21.07,1.65,771.69
2023-05-12 13:00:00,"(58.409814, 15.624525)",era5,94.54,1.00,21.69,1.30,726.27
2023-05-12 14:00:00,"(58.409814, 15.624525)",era5,94.54,1.00,21.61,1.11,645.73
2023-05-12 15:00:00,"(58.409814, 15.624525)",era5,94.54,1.00,21.41,1.49,534.45
2023-05-12 16:00:00,"(58.409814, 15.624525)",era5,94.54,1.00,21.24,2.09,403.13
2023-05-12 17:00:00,"(58.409814, 15.624525)",era5,94.54,1.00,20.29,2.80,259.25
2023-05-12 18:00:00,"(58.409814, 15.624525)",era5,94.54,1.00,18.03,3.38,135.06
2023-05-12 19:00:00,"(58.409814, 15.624525)",era5,94.54,1.00,15.56,3.62,34.97
2023-05-12 20:00:00,"(58.409814, 15.624525)",era5,94.54,1.00,13.26,3.58,0.08
2023-05-12 21:00:00,"(58.409814, 15.624525)",era5,94.54,1.00,11.84,3.46,0.00
2023-05-12 22:00:00,"(58.409814, 15.624525)",era5,94.54,1.00,10.29,3.51,0.00
2023-05-12 23:00:00,"(58.409814, 15.624525)",era5,94.54,1.00,9.43,3.41,0.00
2023-05-13 00:00:00,"(58.409814, 15.624525)",era5,94.54,1.00,8.50,3.22,0.00
2023-05-13 01:00:00,"(58.409814, 15.624525)",era5,94.54,1.00,7.66,2.98,0.00
2023-05-13 02:00:00,"(58.409814, 15.624525)",era5,94.54,1.00,6.82,2.70,0.00
2023-05-13 03:00:00,"(58.409814, 15.624525)",era5,94.54,1.00,6.17,2.64,1.62
2023-05-13 04:00:00,"(58.409814, 15.624525)",era5,94.54,1.00,8.02,2.73,52.27
2023-05-13 05:00:00,"(58.409814, 15.624525)",era5,94.54,1.00,11.32,2.47,158.88
2023-05-13 06:00:00,"(58.409814, 15.624525)",era5,94.54,1.00,13.93,2.31,291.85
2023-05-13 07:00:00,"(58.409814, 15.624525)",era5,94.54,1.00,16.11,2.41,432.09
2023-05-13 08:00:00,"(58.409814, 15.624525)",era5,94.54,1.00,17.93,2.55,559.48
2023-05-13 09:00:00,"(58.409814, 15.624525)",era5,94.54,1.00,19.61,2.73,653.25
2023-05-13 10:00:00,"(58.409814, 15.624525)",era5,94.54,1.00,20.75,2.86,734.44
2023-05-13 11:00:00,"(58.409814, 15.624525)",era5,94.54,1.00,21.59,2.62,769.31
2023-05-13 12:00:00,"(58.409814, 15.624525)",era5,94.54,1.00,22.24,2.28,765.01
2023-05-13 13:00:00,"(58.409814, 15.624525)",era5,94.54,1.00,22.64,1.98,702.59
2023-05-13 14:00:00,"(58.409814, 15.624525)",era5,94.54,1.00,22.67,1.65,612.13
2023-05-13 15:00:00,"(58.409814, 15.624525)",era5,94.54,1.00,22.48,1.39,496.03
2023-05-13 16:00:00,"(58.409814, 15.624525)",era5,94.54,1.00,22.04,0.73,360.64
2023-05-13 17:00:00,"(58.409814, 15.624525)",era5,94.54,1.00,20.90,1.59,226.01
2023-05-13 18:00:00,"(58.409814, 15.624525)",era5,94.54,1.00,19.44,2.40,129.08
2023-05-13 19:00:00,"(58.409814, 15.624525)",era5,94.54,1.00,16.03,2.52,36.11
2023-05-13 20:00:00,"(58.409814, 15.624525)",era5,94.54,1.00,13.48,2.55,0.18
2023-05-13 21:00:00,"(58.409814, 15.624525)",era5,94.54,1.00,12.78,2.89,0.00
2023-05-13 22:00:00,"(58.409814, 15.624525)",era5,94.54,1.00,11.99,2.88,0.00
2023-05-13 23:00:00,"(58.409814, 15.624525)",era5,94.54,1.00,11.48,3.52,0.00
2023-05-14 00:00:00,"(58.409814, 15.624525)",era5,94.54,1.00,10.61,3.71,0.00
2023-05-14 01:00:00,"(58.409814, 15.624525)",era5,94.54,1.00,9.46,3.45,0.00
2023-05-14 02:00:00,"(58.409814, 15.624525)",era5,94.54,1.00,8.71,3.06,0.00
2023-05-14 03:00:00,"(58.409814, 15.624525)",era5,94.54,1.00,8.11,2.79,1.99
2023-05-14 04:00:00,"(58.409814, 15.624525)",era5,94.54,1.00,9.35,2.57,54.09
2023-05-14 05:00:00,"(58.409814, 15.624525)",era5,94.54,1.00,12.44,2.04,162.14
2023-05-14 06:00:00,"(58.409814, 15.624525)",era5,94.54,1.00,15.29,1.48,297.72
2023-05-14 07:00:00,"(58.409814, 15.624525)",era5,94.54,1.00,18.26,1.58,432.97
2023-05-14 08:00:00,"(58.409814, 15.624525)",era5,94.54,1.00,20.13,2.20,558.79
2023-05-14 09:00:00,"(58.409814, 15.624525)",era5,94.54,1.00,21.15,2.53,662.84
2023-05-14 10:00:00,"(58.409814, 15.624525)",era5,94.54,1.00,22.09,2.57,735.38
2023-05-14 11:00:00,"(58.409814, 15.624525)",era5,94.54,1.00,22.44,2.62,741.13
2023-05-14 12:00:00,"(58.409814, 15.624525)",era5,94.54,1.00,22.21,2.70,650.57
2023-05-14 13:00:00,"(58.409814, 15.624525)",era5,94.54,1.00,22.34,3.10,658.98
2023-05-14 14:00:00,"(58.409814, 15.624525)",era5,94.54,1.00,22.22,3.42,583.28
2023-05-14 15:00:00,"(58.409814, 15.624525)",era5,94.54,1.00,21.61,3.63,450.96
2023-05-14 16:00:00,"(58.409814, 15.624525)",era5,94.54,1.00,21.52,3.86,330.55
2023-05-14 17:00:00,"(58.409814, 15.624525)",era5,94.54,1.00,20.60,3.62,257.11
2023-05-14 18:00:00,"(58.409814, 15.624525)",era5,94.54,1.00,18.78,3.06,135.07
2023-05-14 19:00:00,"(58.409814, 15.624525)",era5,94.54,1.00,16.60,2.95,37.68
2023-05-14 20:00:00,"(58.409814, 15.624525)",era5,94.54,1.00,14.03,3.23,0.32
2023-05-14 21:00:00,"(58.409814, 15.624525)",era5,94.54,1.00,12.16,3.16,0.00
2023-05-14 22:00:00,"(58.409814, 15.624525)",era5,94.54,1.00,11.48,2.62,0.00
2023-05-14 23:00:00,"(58.409814, 15.624525)",era5,94.54,1.00,10.44,2.16,0.00
2023-05-15 00:00:00,"(58.409814, 15.624525)",era5,94.54,1.00,8.92,1.86,0.00
2023-05-15 01:00:00,"(58.409814, 15.624525)",era5,94.54,1.00,7.77,1.80,0.00
2023-05-15 02:00:00,"(58.409814, 15.624525)",era5,94.54,1.00,7.10,1.77,0.00
2023-05-15 03:00:00,"(58.409814, 15.624525)",era5,94.54,1.00,6.90,1.59,2.60
2023-05-15 04:00:00,"(58.409814, 15.624525)",era5,94.54,1.00,8.67,1.77,54.74
2023-05-15 05:00:00,"(58.409814, 15.624525)",era5,94.54,1.00,11.05,1.57,154.77
2023-05-15 06:00:00,"(58.409814, 15.624525)",era5,94.54,1.00,13.99,1.54,265.80
2023-05-15 07:00:00,"(58.409814, 15.624525)",era5,94.54,1.00,16.16,1.73,396.06
2023-05-15 08:00:00,"(58.409814, 15.624525)",era5,94.54,1.00,16.52,1.53,374.63
2023-05-15 09:00:00,"(58.409814, 15.624525)",era5,94.54,1.00,16.90,1.53,435.30
2023-05-15 10:00:00,"(58.409814, 15.624525)",era5,94.54,1.00,18.18,1.65,449.89
2023-05-15 11:00:00,"(58.409814, 15.624525)",era5,94.54,1.00,19.10,2.83,595.12
2023-05-15 12:00:00,"(58.409814, 15.624525)",era5,94.54,1.00,20.14,3.69,662.13
2023-05-15 13:00:00,"(58.409814, 15.624525)",era5,94.54,1.00,19.84,4.16,618.49
2023-05-15 14:00:00,"(58.409814, 15.624525)",era5,94.54,1.00,20.02,4.26,511.39
2023-05-15 15:00:00,"(58.409814, 15.624525)",era5,94.54,1.00,19.79,3.28,378.28
2023-05-15 16:00:00,"(58.409814, 15.624525)",era5,94.54,1.00,19.01,2.49,289.59
2023-05-15 17:00:00,"(58.409814, 15.624525)",era5,94.54,1.00,18.16,2.38,240.21
2023-05-15 18:00:00,"(58.409814, 15.624525)",era5,94.54,1.00,16.79,2.77,121.83
2023-05-15 19:00:00,"(58.409814, 15.624525)",era5,94.54,1.00,14.89,3.05,37.08
2023-05-15 20:00:00,"(58.409814, 15.624525)",era5,94.54,1.00,13.25,2.72,0.47
2023-05-15 21:00:00,"(58.409814, 15.624525)",era5,94.54,1.00,12.40,2.17,0.00
2023-05-15 22:00:00,"(58.409814, 15.624525)",era5,94.54,1.00,11.60,1.57,0.00
2023-05-15 23:00:00,"(58.409814, 15.624525)",era5,94.54,1.00,11.22,1.38,0.00
2023-05-16 00:00:00,"(58.409814, 15.624525)",era5,94.54,1.00,11.46,1.44,0.00
2023-05-16 01:00:00,"(58.409814, 15.624525)",era5,94.54,1.00,11.29,1.31,0.00
2023-05-16 02:00:00,"(58.409814, 15.624525)",era5,94.54,1.00,11.17,1.28,0.00
2023-05-16 03:00:00,"(58.409814, 15.624525)",era5,94.54,1.00,11.57,1.69,0.69
2023-05-16 04:00:00,"(58.409814, 15.624525)",era5,94.54,1.00,11.37,1.96,11.36
2023-05-16 05:00:00,"(58.409814, 15.624525)",era5,94.54,1.00,11.61,2.02,66.63
2023-05-16 06:00:00,"(58.409814, 15.624525)",era5,94.54,1.00,12.38,2.06,105.82
2023-05-16 07:00:00,"(58.409814, 15.624525)",era5,94.54,1.00,13.26,2.03,291.00
2023-05-16 08:00:00,"(58.409814, 15.624525)",era5,94.54,1.00,14.81,2.07,239.53
2023-05-16 09:00:00,"(58.409814, 15.624525)",era5,94.54,1.00,15.44,2.31,244.85
2023-05-16 10:00:00,"(58.409814, 15.624525)",era5,94.54,1.00,14.72,3.11,228.36
2023-05-16 11:00:00,"(58.409814, 15.624525)",era5,94.54,1.00,15.80,3.50,475.83
2023-05-16 12:00:00,"(58.409814, 15.624525)",era5,94.54,1.00,16.13,2.96,324.46
2023-05-16 13:00:00,"(58.409814, 15.624525)",era5,94.54,1.00,16.49,2.06,280.66
2023-05-16 14:00:00,"(58.409814, 15.624525)",era5,94.54,1.00,16.41,1.53,301.72
2023-05-16 15:00:00,"(58.409814, 15.624525)",era5,94.54,1.00,17.04,2.41,389.55
2023-05-16 16:00:00,"(58.409814, 15.624525)",era5,94.54,1.00,17.10,3.69,281.08
2023-05-16 17:00:00,"(58.409814, 15.624525)",era5,94.54,1.00,15.51,3.80,127.69
2023-05-16 18:00:00,"(58.409814, 15.624525)",era5,94.54,1.00,13.77,3.42,63.93
2023-05-16 19:00:00,"(58.409814, 15.624525)",era5,94.54,1.00,12.78,4.08,24.21
2023-05-16 20:00:00,"(58.409814, 15.624525)",era5,94.54,1.00,11.84,3.72,0.28
2023-05-16 21:00:00,"(58.409814, 15.624525)",era5,94.54,1.00,11.19,3.24,0.00
2023-05-16 22:00:00,"(58.409814, 15.624525)",era5,94.54,1.00,10.50,2.99,0.00
2023-05-16 23:00:00,"(58.409814, 15.624525)",era5,94.54,1.00,10.16,3.12,0.00
2023-05-17 00:00:00,"(58.409814, 15.624525)",era5,94.54,1.00,9.99,3.02,0.00
2023-05-17 01:00:00,"(58.409814, 15.624525)",era5,94.54,1.00,9.53,3.02,0.00
2023-05-17 02:00:00,"(58.409814, 15.624525)",era5,94.54,1.00,9.22,3.21,0.00
2023-05-17 03:00:00,"(58.409814, 15.624525)",era5,94.54,1.00,8.68,3.27,2.31
2023-05-17 04:00:00,"(58.409814, 15.624525)",era5,94.54,1.00,8.46,3.67,28.70
2023-05-17 05:00:00,"(58.409814, 15.624525)",era5,94.54,1.00,8.70,2.94,56.28
2023-05-17 06:00:00,"(58.409814, 15.624525)",era5,94.54,1.00,8.31,2.55,76.60
2023-05-17 07:00:00,"(58.409814, 15.624525)",era5,94.54,1.00,6.28,4.25,218.62
2023-05-17 08:00:00,"(58.409814, 15.624525)",era5,94.54,1.00,5.21,4.95,240.10
2023-05-17 09:00:00,"(58.409814, 15.624525)",era5,94.54,1.00,5.17,4.61,176.95
2023-05-17 10:00:00,"(58.409814, 15.624525)",era5,94.54,1.00,5.11,5.01,152.80
2023-05-17 11:00:00,"(58.409814, 15.624525)",era5,94.54,1.00,4.22,4.64,125.53
2023-05-17 12:00:00,"(58.409814, 15.624525)",era5,94.54,1.00,4.68,5.67,147.43
2023-05-17 13:00:00,"(58.409814, 15.624525)",era5,94.54,1.00,5.26,5.18,153.95
2023-05-17 14:00:00,"(58.409814, 15.624525)",era5,94.54,1.00,6.71,4.77,170.26
2023-05-17 15:00:00,"(58.409814, 15.624525)",era5,94.54,1.00,8.47,4.83,253.20
2023-05-17 16:00:00,"(58.409814, 15.624525)",era5,94.54,1.00,10.25,5.12,314.57
2023-05-17 17:00:00,"(58.409814, 15.624525)",era5,94.54,1.00,10.94,4.74,249.17
2023-05-17 18:00:00,"(58.409814, 15.624525)",era5,94.54,1.00,10.80,4.51,146.27
2023-05-17 19:00:00,"(58.409814, 15.624525)",era5,94.54,1.00,9.57,3.84,46.47
2023-05-17 20:00:00,"(58.409814, 15.624525)",era5,94.54,1.00,7.64,3.47,1.12
2023-05-17 21:00:00,"(58.409814, 15.624525)",era5,94.54,1.00,6.48,3.45,0.00
2023-05-17 22:00:00,"(58.409814, 15.624525)",era5,94.54,1.00,6.01,4.52,0.00
2023-05-17 23:00:00,"(58.409814, 15.624525)",era5,94.54,1.00,5.69,4.29,0.00
2023-05-18 00:00:00,"(58.409814, 15.624525)",era5,94.54,1.00,5.13,3.79,0.00
2023-05-18 01:00:00,"(58.409814, 15.624525)",era5,94.54,1.00,4.50,3.26,0.00
2023-05-18 02:00:00,"(58.409814, 15.624525)",era5,94.54,1.00,3.85,2.86,0.00
2023-05-18 03:00:00,"(58.409814, 15.624525)",era5,94.54,1.00,3.15,2.53,4.57
2023-05-18 04:00:00,"(58.409814, 15.624525)",era5,94.54,1.00,4.30,2.31,65.94
2023-05-18 05:00:00,"(58.409814, 15.624525)",era5,94.54,1.00,6.41,1.96,179.19
2023-05-18 06:00:00,"(58.409814, 15.624525)",era5,94.54,1.00,7.88,2.00,315.05
2023-05-18 07:00:00,"(58.409814, 15.624525)",era5,94.54,1.00,9.06,1.97,452.44
2023-05-18 08:00:00,"(58.409814, 15.624525)",era5,94.54,1.00,10.36,1.83,581.88
2023-05-18 09:00:00,"(58.409814, 15.624525)",era5,94.54,1.00,11.71,1.92,683.78
2023-05-18 10:00:00,"(58.409814, 15.624525)",era5,94.54,1.00,12.64,2.02,753.80
2023-05-18 11:00:00,"(58.409814, 15.624525)",era5,94.54,1.00,13.27,2.37,779.15
2023-05-18 12:00:00,"(58.409814, 15.624525)",era5,94.54,1.00,13.85,2.61,771.80
2023-05-18 13:00:00,"(58.409814, 15.624525)",era5,94.54,1.00,14.43,2.65,710.02
2023-05-18 14:00:00,"(58.409814, 15.624525)",era5,94.54,1.00,14.72,2.43,638.60
2023-05-18 15:00:00,"(58.409814, 15.624525)",era5,94.54,1.00,15.06,2.40,549.37
2023-05-18 16:00:00,"(58.409814, 15.624525)",era5,94.54,1.00,15.15,2.26,411.73
2023-05-18 17:00:00,"(58.409814, 15.624525)",era5,94.54,1.00,15.02,1.84,285.09
2023-05-18 18:00:00,"(58.409814, 15.624525)",era5,94.54,1.00,13.85,1.30,155.81
2023-05-18 19:00:00,"(58.409814, 15.624525)",era5,94.54,1.00,12.06,1.01,49.78
2023-05-18 20:00:00,"(58.409814, 15.624525)",era5,94.54,1.00,8.54,1.63,1.45
2023-05-18 21:00:00,"(58.409814, 15.624525)",era5,94.54,1.00,7.71,2.13,0.00
2023-05-18 22:00:00,"(58.409814, 15.624525)",era5,94.54,1.00,6.08,2.18,0.00
2023-05-18 23:00:00,"(58.409814, 15.624525)",era5,94.54,1.00,4.44,1.95,0.00
2023-05-19 00:00:00,"(58.409814, 15.624525)",era5,94.54,1.00,3.09,1.64,0.00
2023-05-19 01:00:00,"(58.409814, 15.624525)",era5,94.54,1.00,2.50,1.76,0.00
2023-05-19 02:00:00,"(58.409814, 15.624525)",era5,94.54,1.00,3.39,1.87,0.00
2023-05-19 03:00:00,"(58.409814, 15.624525)",era5,94.54,1.00,4.11,1.51,5.31
2023-05-19 04:00:00,"(58.409814, 15.624525)",era5,94.54,1.00,4.67,0.76,68.08
2023-05-19 05:00:00,"(58.409814, 15.624525)",era5,94.54,1.00,8.33,0.67,180.99
2023-05-19 06:00:00,"(58.409814, 15.624525)",era5,94.54,1.00,11.48,0.70,315.54
2023-05-19 07:00:00,"(58.409814, 15.624525)",era5,94.54,1.00,13.83,1.05,452.67
2023-05-19 08:00:00,"(58.409814, 15.624525)",era5,94.54,1.00,15.52,1.47,579.07
2023-05-19 09:00:00,"(58.409814, 15.624525)",era5,94.54,1.00,16.76,1.74,682.98
2023-05-19 10:00:00,"(58.409814, 15.624525)",era5,94.54,1.00,17.84,1.50,755.41
2023-05-19 11:00:00,"(58.409814, 15.624525)",era5,94.54,1.00,18.76,1.40,794.65
2023-05-19 12:00:00,"(58.409814, 15.624525)",era5,94.54,1.00,19.52,1.35,718.47
2023-05-19 13:00:00,"(58.409814, 15.624525)",era5,94.54,1.00,19.94,1.24,700.31
2023-05-19 14:00:00,"(58.409814, 15.624525)",era5,94.54,1.00,20.10,1.18,663.09
2023-05-19 15:00:00,"(58.409814, 15.624525)",era5,94.54,1.00,20.01,1.68,546.64
2023-05-19 16:00:00,"(58.409814, 15.624525)",era5,94.54,1.00,19.31,2.40,421.49
2023-05-19 17:00:00,"(58.409814, 15.624525)",era5,94.54,1.00,17.85,3.05,288.39
2023-05-19 18:00:00,"(58.409814, 15.624525)",era5,94.54,1.00,15.97,3.41,153.84
2023-05-19 19:00:00,"(58.409814, 15.624525)",era5,94.54,1.00,13.69,3.27,50.91
2023-05-19 20:00:00,"(58.409814, 15.624525)",era5,94.54,1.00,11.37,3.08,1.87
2023-05-19 21:00:00,"(58.409814, 15.624525)",era5,94.54,1.00,9.65,2.70,0.00
2023-05-19 22:00:00,"(58.409814, 15.624525)",era5,94.54,1.00,7.83,2.13,0.00
2023-05-19 23:00:00,"(58.409814, 15.624525)",era5,94.54,1.00,6.22,1.77,0.00
2023-05-20 00:00:00,"(58.409814, 15.624525)",era5,94.54,1.00,5.22,1.50,0.00
2023-05-20 01:00:00,"(58.409814, 15.624525)",era5,94.54,1.00,4.51,1.63,0.00
2023-05-20 02:00:00,"(58.409814, 15.624525)",era5,94.54,1.00,4.19,1.78,0.00
2023-05-20 03:00:00,"(58.409814, 15.624525)",era5,94.54,1.00,4.55,1.99,5.78
2023-05-20 04:00:00,"(58.409814, 15.624525)",era5,94.54,1.00,6.44,2.10,62.04
2023-05-20 05:00:00,"(58.409814, 15.624525)",era5,94.54,1.00,9.15,1.50,159.12
2023-05-20 06:00:00,"(58.409814, 15.624525)",era5,94.54,1.00,11.53,1.51,295.49
2023-05-20 07:00:00,"(58.409814, 15.624525)",era5,94.54,1.00,13.73,1.78,428.26
2023-05-20 08:00:00,"(58.409814, 15.624525)",era5,94.54,1.00,15.60,2.08,557.91
2023-05-20 09:00:00,"(58.409814, 15.624525)",era5,94.54,1.00,16.78,2.44,671.15
2023-05-20 10:00:00,"(58.409814, 15.624525)",era5,94.54,1.00,17.33,2.70,696.07
2023-05-20 11:00:00,"(58.409814, 15.624525)",era5,94.54,1.00,17.87,2.68,732.94
2023-05-20 12:00:00,"(58.409814, 15.624525)",era5,94.54,1.00,18.40,2.58,741.99
2023-05-20 13:00:00,"(58.409814, 15.624525)",era5,94.54,1.00,18.88,2.60,734.18
2023-05-20 14:00:00,"(58.409814, 15.624525)",era5,94.54,1.00,19.19,2.80,668.60
2023-05-20 15:00:00,"(58.409814, 15.624525)",era5,94.54,1.00,18.96,2.90,566.42
2023-05-20 16:00:00,"(58.409814, 15.624525)",era5,94.54,1.00,18.33,3.01,435.06
2023-05-20 17:00:00,"(58.409814, 15.624525)",era5,94.54,1.00,17.63,2.94,296.01
2023-05-20 18:00:00,"(58.409814, 15.624525)",era5,94.54,1.00,16.15,3.12,161.36
2023-05-20 19:00:00,"(58.409814, 15.624525)",era5,94.54,1.00,13.58,3.06,53.86
2023-05-20 20:00:00,"(58.409814, 15.624525)",era5,94.54,1.00,11.69,2.94,2.29
2023-05-20 21:00:00,"(58.409814, 15.624525)",era5,94.54,1.00,9.97,2.78,0.00
2023-05-20 22:00:00,"(58.409814, 15.624525)",era5,94.54,1.00,8.75,2.84,0.00
2023-05-20 23:00:00,"(58.409814, 15.624525)",era5,94.54,1.00,7.83,2.64,0.00
2023-05-21 00:00:00,"(58.409814, 15.624525)",era5,94.54,1.00,7.03,2.25,0.00
2023-05-21 01:00:00,"(58.409814, 15.624525)",era5,94.54,1.00,6.71,1.82,0.00
2023-05-21 02:00:00,"(58.409814, 15.624525)",era5,94.54,1.00,5.99,1.53,0.00
2023-05-21 03:00:00,"(58.409814, 15.624525)",era5,94.54,1.00,6.69,1.12,4.73
2023-05-21 04:00:00,"(58.409814, 15.624525)",era5,94.54,1.00,8.67,1.21,48.61
2023-05-21 05:00:00,"(58.409814, 15.624525)",era5,94.54,1.00,10.83,0.94,96.23
2023-05-21 06:00:00,"(58.409814, 15.624525)",era5,94.54,1.00,12.91,0.98,187.38
2023-05-21 07:00:00,"(58.409814, 15.624525)",era5,94.54,1.00,14.87,1.18,299.05
2023-05-21 08:00:00,"(58.409814, 15.624525)",era5,94.54,1.00,16.72,1.41,412.82
2023-05-21 09:00:00,"(58.409814, 15.624525)",era5,94.54,1.00,17.75,1.69,537.15
2023-05-21 10:00:00,"(58.409814, 15.624525)",era5,94.54,1.00,19.96,2.14,627.39
2023-05-21 11:00:00,"(58.409814, 15.624525)",era5,94.54,1.00,20.83,2.45,618.40
2023-05-21 12:00:00,"(58.409814, 15.624525)",era5,94.54,1.00,21.48,2.68,639.35
2023-05-21 13:00:00,"(58.409814, 15.624525)",era5,94.54,1.00,21.61,2.79,509.40
2023-05-21 14:00:00,"(58.409814, 15.624525)",era5,94.54,1.00,20.99,2.71,367.23
2023-05-21 15:00:00,"(58.409814, 15.624525)",era5,94.54,1.00,20.51,2.69,320.24
2023-05-21 16:00:00,"(58.409814, 15.624525)",era5,94.54,1.00,20.88,2.78,337.54
2023-05-21 17:00:00,"(58.409814, 15.624525)",era5,94.54,1.00,20.04,2.56,240.88
2023-05-21 18:00:00,"(58.409814, 15.624525)",era5,94.54,1.00,18.54,2.48,151.89
2023-05-21 19:00:00,"(58.409814, 15.624525)",era5,94.54,1.00,16.54,2.66,51.68
2023-05-21 20:00:00,"(58.409814, 15.624525)",era5,94.54,1.00,14.21,2.63,2.60
2023-05-21 21:00:00,"(58.409814, 15.624525)",era5,94.54,1.00,12.49,2.52,0.00
2023-05-21 22:00:00,"(58.409814, 15.624525)",era5,94.54,1.00,11.22,2.69,0.00
2023-05-21 23:00:00,"(58.409814, 15.624525)",era5,94.54,1.00,10.32,2.48,0.00
2023-05-22 00:00:00,"(58.409814, 15.624525)",era5,94.54,1.00,9.55,2.25,0.00
2023-05-22 01:00:00,"(58.409814, 15.624525)",era5,94.54,1.00,8.70,2.03,0.00
2023-05-22 02:00:00,"(58.409814, 15.624525)",era5,94.54,1.00,8.52,1.94,0.00
2023-05-22 03:00:00,"(58.409814, 15.624525)",era5,94.54,1.00,8.80,1.87,6.82
2023-05-22 04:00:00,"(58.409814, 15.624525)",era5,94.54,1.00,10.49,1.69,64.09
2023-05-22 05:00:00,"(58.409814, 15.624525)",era5,94.54,1.00,13.26,1.10,174.92
2023-05-22 06:00:00,"(58.409814, 15.624525)",era5,94.54,1.00,15.69,1.22,298.49
2023-05-22 07:00:00,"(58.409814, 15.624525)",era5,94.54,1.00,17.64,1.60,417.88
2023-05-22 08:00:00,"(58.409814, 15.624525)",era5,94.54,1.00,19.25,1.87,529.54
2023-05-22 09:00:00,"(58.409814, 15.624525)",era5,94.54,1.00,20.12,2.08,631.03
2023-05-22 10:00:00,"(58.409814, 15.624525)",era5,94.54,1.00,20.98,2.14,699.79
2023-05-22 11:00:00,"(58.409814, 15.624525)",era5,94.54,1.00,21.72,2.41,757.65
2023-05-22 12:00:00,"(58.409814, 15.624525)",era5,94.54,1.00,22.17,2.52,697.77
2023-05-22 13:00:00,"(58.409814, 15.624525)",era5,94.54,1.00,22.77,2.48,702.63
2023-05-22 14:00:00,"(58.409814, 15.624525)",era5,94.54,1.00,22.68,2.46,633.63
2023-05-22 15:00:00,"(58.409814, 15.624525)",era5,94.54,1.00,22.57,2.56,540.83
2023-05-22 16:00:00,"(58.409814, 15.624525)",era5,94.54,1.00,22.11,2.89,413.82
2023-05-22 17:00:00,"(58.409814, 15.624525)",era5,94.54,1.00,20.86,3.13,285.72
2023-05-22 18:00:00,"(58.409814, 15.624525)",era5,94.54,1.00,18.85,3.22,147.17
2023-05-22 19:00:00,"(58.409814, 15.624525)",era5,94.54,1.00,16.99,3.22,48.52
2023-05-22 20:00:00,"(58.409814, 15.624525)",era5,94.54,1.00,15.10,3.12,2.52
2023-05-22 21:00:00,"(58.409814, 15.624525)",era5,94.54,1.00,13.75,3.05,0.00
2023-05-22 22:00:00,"(58.409814, 15.624525)",era5,94.54,1.00,13.19,3.29,0.00
2023-05-22 23:00:00,"(58.409814, 15.624525)",era5,94.54,1.00,12.39,3.35,0.00
2023-05-23 00:00:00,"(58.409814, 15.624525)",era5,94.54,1.00,11.62,3.42,0.00
2023-05-23 01:00:00,"(58.409814, 15.624525)",era5,94.54,1.00,11.43,3.51,0.00
2023-05-23 02:00:00,"(58.409814, 15.624525)",era5,94.54,1.00,11.57,3.34,0.00
2023-05-23 03:00:00,"(58.409814, 15.624525)",era5,94.54,1.00,11.56,2.97,6.58
2023-05-23 04:00:00,"(58.409814, 15.624525)",era5,94.54,1.00,12.15,2.64,60.65
2023-05-23 05:00:00,"(58.409814, 15.624525)",era5,94.54,1.00,13.88,2.09,166.75
2023-05-23 06:00:00,"(58.409814, 15.624525)",era5,94.54,1.00,15.47,1.77,274.37
2023-05-23 07:00:00,"(58.409814, 15.624525)",era5,94.54,1.00,16.99,1.67,375.37
2023-05-23 08:00:00,"(58.409814, 15.624525)",era5,94.54,1.00,18.70,1.98,524.00
2023-05-23 09:00:00,"(58.409814, 15.624525)",era5,94.54,1.00,19.79,2.25,651.82
2023-05-23 10:00:00,"(58.409814, 15.624525)",era5,94.54,1.00,20.65,3.34,677.85
2023-05-23 11:00:00,"(58.409814, 15.624525)",era5,94.54,1.00,21.05,3.58,687.30
2023-05-23 12:00:00,"(58.409814, 15.624525)",era5,94.54,1.00,21.23,3.53,655.49
2023-05-23 13:00:00,"(58.409814, 15.624525)",era5,94.54,1.00,21.15,3.49,543.86
2023-05-23 14:00:00,"(58.409814, 15.624525)",era5,94.54,1.00,20.77,3.61,470.42
2023-05-23 15:00:00,"(58.409814, 15.624525)",era5,94.54,1.00,20.42,3.46,427.95
2023-05-23 16:00:00,"(58.409814, 15.624525)",era5,94.54,1.00,19.88,3.12,315.68
2023-05-23 17:00:00,"(58.409814, 15.624525)",era5,94.54,1.00,19.12,2.65,185.68
2023-05-23 18:00:00,"(58.409814, 15.624525)",era5,94.54,1.00,17.94,2.62,100.68
2023-05-23 19:00:00,"(58.409814, 15.624525)",era5,94.54,1.00,15.95,2.47,51.46
